ZERO_RESULTS,,ZERO_RESULTS,1
ZERO_RESULTS,,ZERO_RESULTS,2
ZERO_RESULTS,,ZERO_RESULTS,3
ZERO_RESULTS,,ZERO_RESULTS,4
ZERO_RESULTS,,ZERO_RESULTS,5
ZERO_RESULTS,,ZERO_RESULTS,6
-89.6228549,,ZERO_RESULTS,7
ZERO_RESULTS,,ZERO_RESULTS,8
-89.6145918,,ZERO_RESULTS,9
-89.560361,,ZERO_RESULTS,10
-89.6199272,,ZERO_RESULTS,11
ZERO_RESULTS,,ZERO_RESULTS,12
-89.6085906,,ZERO_RESULTS,13
-89.7047649,,ZERO_RESULTS,14
ZERO_RESULTS,,ZERO_RESULTS,15
-89.6540467,,ZERO_RESULTS,16
ZERO_RESULTS,,ZERO_RESULTS,17
ZERO_RESULTS,,ZERO_RESULTS,18
ZERO_RESULTS,,ZERO_RESULTS,19
ZERO_RESULTS,,ZERO_RESULTS,20
ZERO_RESULTS,,ZERO_RESULTS,21
ZERO_RESULTS,,ZERO_RESULTS,22
ZERO_RESULTS,,ZERO_RESULTS,23
ZERO_RESULTS,,ZERO_RESULTS,24
-89.5800928,,ZERO_RESULTS,25
ZERO_RESULTS,,ZERO_RESULTS,26
ZERO_RESULTS,,ZERO_RESULTS,27
-89.7282832,,ZERO_RESULTS,28
-89.671821,,ZERO_RESULTS,29
-89.6224332,,ZERO_RESULTS,30
ZERO_RESULTS,,ZERO_RESULTS,31
-89.5964707,,ZERO_RESULTS,32
-89.6532558,,ZERO_RESULTS,33
-89.5991136,,ZERO_RESULTS,34
ZERO_RESULTS,,ZERO_RESULTS,35
-89.6282049,,ZERO_RESULTS,36
ZERO_RESULTS,,ZERO_RESULTS,37
ZERO_RESULTS,,ZERO_RESULTS,38
-89.6409863,,ZERO_RESULTS,39
ZERO_RESULTS,,ZERO_RESULTS,40
ZERO_RESULTS,,ZERO_RESULTS,41
ZERO_RESULTS,,ZERO_RESULTS,42
-89.6289941,,ZERO_RESULTS,43
-89.6290449,,ZERO_RESULTS,44
-89.5538278,,ZERO_RESULTS,45
-89.6085906,,ZERO_RESULTS,46
ZERO_RESULTS,,ZERO_RESULTS,47
-89.5637766,,ZERO_RESULTS,48
-89.6402621,,ZERO_RESULTS,49
ZERO_RESULTS,,ZERO_RESULTS,50
-89.6342854,,ZERO_RESULTS,51
ZERO_RESULTS,,ZERO_RESULTS,52
-89.7250286,,ZERO_RESULTS,53
-89.5115929,,ZERO_RESULTS,54
ZERO_RESULTS,,ZERO_RESULTS,55
ZERO_RESULTS,,ZERO_RESULTS,56
ZERO_RESULTS,,ZERO_RESULTS,57
ZERO_RESULTS,,ZERO_RESULTS,58
ZERO_RESULTS,,ZERO_RESULTS,59
ZERO_RESULTS,,ZERO_RESULTS,60
ZERO_RESULTS,,ZERO_RESULTS,61
ZERO_RESULTS,,ZERO_RESULTS,62
ZERO_RESULTS,,ZERO_RESULTS,63
ZERO_RESULTS,,ZERO_RESULTS,64
ZERO_RESULTS,,ZERO_RESULTS,65
ZERO_RESULTS,,ZERO_RESULTS,66
ZERO_RESULTS,,ZERO_RESULTS,67
ZERO_RESULTS,,ZERO_RESULTS,68
ZERO_RESULTS,,ZERO_RESULTS,69
ZERO_RESULTS,,ZERO_RESULTS,70
ZERO_RESULTS,,ZERO_RESULTS,71
ZERO_RESULTS,,ZERO_RESULTS,72
ZERO_RESULTS,,ZERO_RESULTS,73
ZERO_RESULTS,,ZERO_RESULTS,74
ZERO_RESULTS,,ZERO_RESULTS,75
-89.2775271,,ZERO_RESULTS,76
ZERO_RESULTS,,ZERO_RESULTS,77
ZERO_RESULTS,,ZERO_RESULTS,78
ZERO_RESULTS,,ZERO_RESULTS,79
ZERO_RESULTS,,ZERO_RESULTS,80
ZERO_RESULTS,,ZERO_RESULTS,81
-89.296298,,ZERO_RESULTS,82
-89.2541787,,ZERO_RESULTS,83
ZERO_RESULTS,,ZERO_RESULTS,84
ZERO_RESULTS,,ZERO_RESULTS,85
ZERO_RESULTS,,ZERO_RESULTS,86
ZERO_RESULTS,,ZERO_RESULTS,87
ZERO_RESULTS,,ZERO_RESULTS,88
ZERO_RESULTS,,ZERO_RESULTS,89
ZERO_RESULTS,,ZERO_RESULTS,90
-89.3915463,,ZERO_RESULTS,91
ZERO_RESULTS,,ZERO_RESULTS,92
ZERO_RESULTS,,ZERO_RESULTS,93
ZERO_RESULTS,,ZERO_RESULTS,94
ZERO_RESULTS,,ZERO_RESULTS,95
ZERO_RESULTS,,ZERO_RESULTS,96
ZERO_RESULTS,,ZERO_RESULTS,97
ZERO_RESULTS,,ZERO_RESULTS,98
ZERO_RESULTS,,ZERO_RESULTS,99
ZERO_RESULTS,,ZERO_RESULTS,100
ZERO_RESULTS,,ZERO_RESULTS,101
ZERO_RESULTS,,ZERO_RESULTS,102
ZERO_RESULTS,,ZERO_RESULTS,103
-89.3935395,,ZERO_RESULTS,104
ZERO_RESULTS,,ZERO_RESULTS,105
ZERO_RESULTS,,ZERO_RESULTS,106
-89.9119472,,ZERO_RESULTS,107
ZERO_RESULTS,,ZERO_RESULTS,108
-89.4664681,,ZERO_RESULTS,109
ZERO_RESULTS,,ZERO_RESULTS,110
ZERO_RESULTS,,ZERO_RESULTS,111
ZERO_RESULTS,,ZERO_RESULTS,112
ZERO_RESULTS,,ZERO_RESULTS,113
ZERO_RESULTS,,ZERO_RESULTS,114
ZERO_RESULTS,,ZERO_RESULTS,115
ZERO_RESULTS,,ZERO_RESULTS,116
ZERO_RESULTS,,ZERO_RESULTS,117
ZERO_RESULTS,,ZERO_RESULTS,118
-89.3902638,,ZERO_RESULTS,119
-89.4673541,,ZERO_RESULTS,120
-89.4257713,,ZERO_RESULTS,121
ZERO_RESULTS,,ZERO_RESULTS,122
-89.422971,,ZERO_RESULTS,123
ZERO_RESULTS,,ZERO_RESULTS,124
ZERO_RESULTS,,ZERO_RESULTS,125
ZERO_RESULTS,,ZERO_RESULTS,126
ZERO_RESULTS,,ZERO_RESULTS,127
ZERO_RESULTS,,ZERO_RESULTS,128
ZERO_RESULTS,,ZERO_RESULTS,129
ZERO_RESULTS,,ZERO_RESULTS,130
ZERO_RESULTS,,ZERO_RESULTS,131
-89.3992817,,ZERO_RESULTS,132
ZERO_RESULTS,,ZERO_RESULTS,133
ZERO_RESULTS,,ZERO_RESULTS,134
ZERO_RESULTS,,ZERO_RESULTS,135
ZERO_RESULTS,,ZERO_RESULTS,136
ZERO_RESULTS,,ZERO_RESULTS,137
ZERO_RESULTS,,ZERO_RESULTS,138
ZERO_RESULTS,,ZERO_RESULTS,139
-88.3290402,,ZERO_RESULTS,140
ZERO_RESULTS,,ZERO_RESULTS,141
ZERO_RESULTS,,ZERO_RESULTS,142
ZERO_RESULTS,,ZERO_RESULTS,143
ZERO_RESULTS,,ZERO_RESULTS,144
ZERO_RESULTS,,ZERO_RESULTS,145
ZERO_RESULTS,,ZERO_RESULTS,146
ZERO_RESULTS,,ZERO_RESULTS,147
ZERO_RESULTS,,ZERO_RESULTS,148
ZERO_RESULTS,,ZERO_RESULTS,149
ZERO_RESULTS,,ZERO_RESULTS,150
ZERO_RESULTS,,ZERO_RESULTS,151
ZERO_RESULTS,,ZERO_RESULTS,152
ZERO_RESULTS,,ZERO_RESULTS,153
ZERO_RESULTS,,ZERO_RESULTS,154
ZERO_RESULTS,,ZERO_RESULTS,155
ZERO_RESULTS,,ZERO_RESULTS,156
ZERO_RESULTS,,ZERO_RESULTS,157
ZERO_RESULTS,,ZERO_RESULTS,158
ZERO_RESULTS,,ZERO_RESULTS,159
ZERO_RESULTS,,ZERO_RESULTS,160
ZERO_RESULTS,,ZERO_RESULTS,161
ZERO_RESULTS,,ZERO_RESULTS,162
ZERO_RESULTS,,ZERO_RESULTS,163
ZERO_RESULTS,,ZERO_RESULTS,164
ZERO_RESULTS,,ZERO_RESULTS,165
ZERO_RESULTS,,ZERO_RESULTS,166
ZERO_RESULTS,,ZERO_RESULTS,167
-88.8594444,,ZERO_RESULTS,168
ZERO_RESULTS,,ZERO_RESULTS,169
ZERO_RESULTS,,ZERO_RESULTS,170
ZERO_RESULTS,,ZERO_RESULTS,171
ZERO_RESULTS,,ZERO_RESULTS,172
ZERO_RESULTS,,ZERO_RESULTS,173
ZERO_RESULTS,,ZERO_RESULTS,174
ZERO_RESULTS,,ZERO_RESULTS,175
ZERO_RESULTS,,ZERO_RESULTS,176
ZERO_RESULTS,,ZERO_RESULTS,177
ZERO_RESULTS,,ZERO_RESULTS,178
-89.6498188,,ZERO_RESULTS,179
-89.7431343,,ZERO_RESULTS,180
-89.8063904,,ZERO_RESULTS,181
